UniProtIDs	PubChemCIDs	Labels	Predictions
P29476	71710903	7.4318	7.4163
P29476	71716398	6.8861	6.4906
P29476	71719439	5.7212	6.3002
P29476	71741443	7.5850	8.4078
P29476	71769534	5.4149	6.2995
P29476	71769669	6.5686	7.1512
P29476	71769670	7.4815	7.6479
P29476	72188936	6.5003	7.0833
P29476	72189534	5.7962	6.9351
P29476	72189535	6.0550	6.8870
P29476	72190159	7.3279	7.6032
P29476	72190160	6.4157	7.4178
P29476	72725794	6.1040	6.9648
P29476	72725795	6.1314	7.1318
P29476	72725796	6.8861	7.5692
P29476	72725797	8.3010	8.5981
P29476	72725799	7.3098	7.6993
P29476	72725800	7.9586	8.0817
P29476	72725801	7.1367	7.4408
P29476	72771077	7.1249	7.2058
P29476	72771078	6.5952	7.1582
P29476	72771079	6.7852	6.7988
P29476	72771082	7.3098	6.8415
P29476	73659112	6.8416	7.4453
P29476	73659113	6.9136	7.5906
P29476	73659115	6.0443	6.7028
P29476	73659118	7.6198	8.2772
P29476	76314770	6.6253	7.5409
P29476	76317479	6.7011	7.9660
P29476	76321209	6.4815	7.4448
P29476	76324827	6.8153	7.6184
P29476	76325505	6.6737	6.8957
P29476	76325671	6.1101	7.2097
P29476	76325672	6.0867	6.7720
P29476	76332055	7.5086	8.3033
P29476	76336323	5.3595	6.4530
P29476	76936797	7.2291	7.9322
P29476	76936799	7.6635	8.5310
P29476	76936800	7.5686	8.5388
P29476	86346620	6.7077	7.5808
P29476	86346622	6.6576	7.3636
P29476	86767080	7.5229	8.1684
P29476	89988834	7.1675	8.0389
P29476	89989848	6.8570	7.1080
P29476	89989849	6.8827	7.4079
P29476	89989869	7.5528	8.4440
P29476	89989908	7.5528	8.4239
P29476	89989914	6.3028	6.9049
P29476	90179004	7.6778	8.4703
P29476	90179021	7.8861	8.5071
P29476	90656637	7.1549	7.8304
P29476	90656640	6.9101	7.7276
P29476	90656641	7.1549	8.1262
P29476	91808024	6.8861	7.2177
P29476	91808025	7.4559	7.2444
P29476	91808026	7.6198	7.7912
P29476	91808028	7.2518	8.0397
P29476	91819607	7.1739	7.7636
P29476	91971381	6.3298	6.6348
P29476	91971382	6.4789	6.7422
P29476	91971383	6.7471	7.0111
P29476	91971384	6.8477	6.9512
P29476	91971387	6.4260	6.7677
P29476	91971388	7.2366	7.3259
P29476	91971389	7.3665	7.6942
P29476	118252199	5.3595	6.3389
P29476	118262135	6.1858	6.7868
P29476	118266141	6.2403	6.5707
P29476	118654389	5.3279	6.3303
P29476	118730368	6.8601	7.3340
P29476	118730369	7.7212	7.4325
P29476	118730370	7.4949	7.6824
P29476	118730371	7.2518	7.8531
P29476	118730372	7.3979	7.7570
P29476	118730374	6.7375	7.1840
P29476	118730376	4.2218	5.3113
P29476	118730377	4.5686	5.4984
P29476	118730379	4.9393	6.0040
P29476	118730381	4.0915	5.2754
P29476	118730384	7.7447	7.9781
P29476	118730386	6.8239	7.3675
P29476	119057273	7.3665	7.5050
P29476	119057274	7.1418	7.4902
P29476	119057275	5.7525	6.4025
P29476	119081685	6.2534	6.9732
P29476	119081686	6.2620	6.9840
P29476	119081688	7.7959	8.0137
P29476	119081689	7.6003	7.7348
P29476	121250392	7.3872	7.4699
P29476	121250394	7.4318	7.3043
P29476	121250396	7.6778	7.6883
P29476	121250401	7.7212	7.6050
P29476	121250403	7.5086	7.6313
P29476	121250406	7.6021	7.8265
P29476	121262516	6.2823	6.5189
P29476	121262526	6.6655	7.3431
P29476	121300939	7.2366	7.6944
P29476	121300960	7.1549	7.6487
P29476	121300961	7.4949	7.7549
P29476	121300981	5.9889	7.0981
P29476	121300990	6.7212	7.0285
P29476	121301001	6.9172	7.6130
P29476	121312092	7.1938	7.7009
P29476	121312095	5.7457	6.7944
P29476	121312096	7.3010	8.0819
P29476	122180513	6.7212	7.1261
P29476	122362947	5.1891	6.6029
P29476	122362948	8.3010	8.6886
P29476	122362949	6.6144	7.0061
P29476	122362950	7.6556	8.4008
P29476	122362951	7.5513	8.5452
P29476	122362952	7.8794	8.5460
P29476	122362954	7.5686	8.7324
P29476	122362956	6.9957	7.6210
P29476	124136836	7.4089	7.6946
P29476	124136841	7.3010	8.0450
P29476	124136845	7.3768	8.0515
P29476	124136846	7.4815	7.3318
P29476	124136856	7.4318	8.0424
P29476	124136858	7.4815	8.2067
P29476	124136869	7.0862	7.4590
P29476	124136872	7.2147	8.3061
P29476	124136874	7.5528	7.8526
P29476	124136876	7.4559	7.4393
P29476	124136886	7.2007	7.2779
P29476	124136894	7.1024	7.3226
P29476	124136896	7.2676	7.3856
P29476	124136901	7.3010	8.2327
P29476	124145844	7.4437	7.1918
P29476	124145846	5.3161	5.9306
P29476	124145847	5.7399	5.9792
P29476	124145849	7.0458	7.4391
P29476	127034803	6.1475	6.4234
P29476	127034804	6.3233	6.7253
P29476	127034805	6.4789	6.9058
P29476	127034910	6.5482	6.6944
P29476	127034983	6.8327	7.2231
P29476	127035374	6.4437	6.8670
P29476	127049364	6.1512	6.7717
P29476	127050046	6.8570	7.0609
P29476	129168339	5.8794	6.2124
P29476	130449136	7.3872	7.6928
P29476	130449148	7.3188	7.4174
P29476	130449158	7.5850	7.8690
P29476	134686794	6.5986	7.3968
P29476	134686795	6.2668	7.0678
P29476	134686796	7.3279	7.7478
P29476	134686797	7.2441	7.6529
P29476	134686798	7.3565	7.6072
P29476	137530108	7.4949	7.7068
P29476	137530112	7.5528	7.8926
P29476	137530113	6.8928	7.8465
P29476	137530114	7.7212	8.2273
P29476	137530115	7.2218	7.9904
P29476	137530116	7.1024	7.8196
P29476	137530117	7.3279	8.1519
P29476	137530119	7.5686	8.1358
P29476	137530120	7.5686	8.3864
P29476	137530121	7.8861	8.3553
P29476	137530122	7.2076	8.1330
P29476	137530123	7.4815	7.9812
P29476	137530125	7.2596	8.2967
P29476	137530126	7.5850	8.4027
P29476	137633546	6.4609	7.1382
P29476	137637529	6.7328	7.4695
P29476	137655342	5.7696	6.6987
P29476	146025972	7.1427	7.2780
P29476	146025973	7.1487	7.5457
P29476	146025974	7.3098	7.6424
P29476	146025976	6.6615	7.6012
P29476	146025977	7.3565	7.8923
P29476	146025978	7.3665	7.9372
P29476	146025979	6.5100	7.1995
P29476	146025980	7.2757	7.9967
P29476	155513324	5.9529	6.3437
P29476	155514627	6.5452	6.8072
P29476	155517069	7.0809	7.5901
P29476	155524989	6.9666	7.1037
P29476	155527043	6.9788	7.0880
P29476	155527878	6.5952	6.7789
P29476	155529105	6.6091	6.8110
P29476	155533890	6.9747	7.1826
P29476	155535836	6.8539	7.0700
P29476	155538476	6.7447	7.2341
P29476	155540231	5.8477	6.6188
P29476	155541002	6.0292	6.6197
P29476	155543079	6.7986	6.8846
P29476	155544238	6.4089	6.9538
P29476	155545909	6.6289	7.1757
P29476	155546366	6.7986	7.2468
P29476	155559964	6.9706	6.9231
P29476	155563274	7.0915	7.8796
P29477	4366	4.8539	4.3950
P29477	97525	3.1249	3.2402
P29477	440005	5.6153	4.9106
P29477	656910	4.6021	4.0644
P29477	656911	4.4089	3.9610
P29477	656912	4.7696	4.6861
P29477	2733514	5.4437	4.6912
P29477	2734673	6.1549	5.3782
P29477	5289555	5.0650	4.5471
P29477	9842658	6.7959	6.7817
P29477	9860384	4.3862	4.3422
P29477	9994346	3.9666	3.9122
P29477	10084782	3.9281	3.8868
P29477	10261897	4.4237	4.1862
P29477	10376219	5.1549	5.3642
P29477	10447220	3.8508	4.1013
P29477	10498721	2.5850	3.2590
P29477	10499986	2.1871	3.5732
P29477	10499987	2.4437	3.5322
P29477	10523810	3.6904	3.8252
P29477	10524594	6.9208	6.9402
P29477	10531193	2.9586	3.3956
P29477	10570902	2.0000	3.4913
P29477	10595933	4.0000	3.6726
P29477	10650502	3.4685	3.4963
P29477	10651023	2.7212	3.4541
P29477	10671340	2.7959	3.6077
P29477	10713929	4.0315	3.8030
P29477	10718613	4.7447	4.9467
P29477	10766216	4.3468	4.8926
P29477	10798324	3.6946	3.4907
P29477	10840870	2.8861	3.4604
P29477	10858252	4.1367	3.9484
P29477	10870586	4.1391	4.2477
P29477	10935781	4.0640	4.4625
P29477	10957845	3.4868	4.1465
P29477	11011882	3.4067	3.7155
P29477	11023747	3.7352	4.4638
P29477	11065659	3.9101	3.9301
P29477	11066357	3.4698	4.0171
P29477	11119989	3.5544	3.9896
P29477	11188611	5.2336	5.4844
P29477	11722865	4.0969	4.4415
P29477	11758669	3.7496	4.0892
P29477	11800991	3.0000	3.3991
P29477	11823487	3.4698	4.1645
P29477	15547276	3.7959	3.7969
P29477	16049833	5.2396	4.8810
P29477	16058621	4.7959	4.5557
P29477	16058622	4.7959	4.7205
P29477	16090478	4.4214	4.6018
P29477	16090492	4.4012	4.9952
P29477	16220908	4.4318	4.4113
P29477	24759763	5.2676	5.7661
P29477	24990309	5.0985	5.6644
P29477	24990315	5.1135	5.8801
P29477	24990653	5.4486	5.8438
P29477	25209693	3.7932	4.6342
P29477	25209699	3.7100	4.2283
P29477	25209995	4.8665	5.5235
P29477	25209997	5.0453	5.7467
P29477	25210126	5.3372	5.6879
P29477	25210129	3.6345	4.7706
P29477	25210265	4.2472	5.2225
P29477	44291051	4.0132	4.0611
P29477	44323742	3.9830	4.0640
P29477	44326624	5.5229	5.4619
P29477	44326626	4.3010	4.5850
P29477	44326650	4.6576	5.0984
P29477	44326817	3.8239	4.1276
P29477	44326869	4.8539	4.7277
P29477	44326871	5.3010	5.0018
P29477	44331486	4.5686	4.1142
P29477	44336958	4.2076	4.6837
P29477	44337005	4.2147	4.2889
P29477	44337020	5.0506	4.7210
P29477	44350240	8.7447	7.4233
P29477	44350254	5.2147	4.6606
P29477	44423361	5.3686	5.2888
P29477	44423364	4.2596	4.0957
P29477	44423365	4.2441	4.1088
P29477	44423367	3.2716	3.9966
P29477	44423369	4.1871	4.5077
P29477	44423374	3.2882	3.6633
P29477	44570693	4.9136	5.9890
P29477	44570754	3.6990	4.5517
P29477	44570756	3.7595	4.6639
P29477	44570838	4.5376	4.8478
P29477	44570840	5.2396	5.0870
P29477	44592351	5.2676	5.8322
P29477	44592415	5.3979	5.8005
P29477	44592992	5.0223	5.3817
P29477	44593548	5.1397	4.4738
P29477	45273351	4.8539	5.4037
P29477	46191016	4.5850	5.1250
P29477	46191083	4.6021	4.9394
P29477	46842621	5.0000	5.4399
P29477	46847260	5.8386	6.4838
P29477	46880970	4.2840	4.9249
P29477	46892696	5.6440	6.0955
P29477	46892697	5.6882	6.2189
P29477	46892699	5.6180	6.0521
P29477	46892701	6.1662	6.2428
P29477	46892821	5.5638	5.8727
P29477	46892825	4.8996	5.5877
P29477	46907789	5.0000	5.5101
P29477	46907790	4.8794	5.2115
P29477	46931226	3.7133	4.5852
P29477	46935152	4.6556	5.2163
P29477	49831165	4.6615	5.2320
P29477	49836946	4.3193	4.9072
P29477	49836948	5.4001	5.7705
P29477	49836950	3.5158	4.3400
P29477	49836952	4.8706	5.2023
P29477	49836954	5.1586	5.2974
P29477	49836956	4.8047	4.8080
P29477	49837068	4.8401	5.4474
P29477	49837070	4.8582	5.2754
P29477	49837074	4.8911	5.1510
P29477	49837076	4.6792	5.0480
P29477	49837078	4.7467	5.4568
P29477	49837178	4.6126	5.4039
P29477	49837182	6.2757	6.6809
P29477	49837187	6.0605	6.5787
P29477	49837282	6.1308	6.3788
P29477	49837284	6.1805	6.4534
P29477	49837288	6.3161	6.8407
P29477	49837290	6.2299	6.7928
P29477	49837388	7.0555	6.6091
P29477	49837390	6.9245	6.6772
P29477	49837755	3.7212	4.6728
P29477	49852670	5.4685	6.1315
P29477	49864879	3.6556	4.3591
P29477	49864880	4.0996	4.6670
P29477	49864918	4.1018	4.6872
P29477	49864919	4.4034	5.0785
P29477	49864920	4.2549	5.0494
P29477	49864953	4.4283	5.0901
P29477	49864954	4.3010	5.2139
P29477	52948360	4.5445	5.3948
P29477	53364408	4.7696	5.3078
P29477	53465290	4.1079	4.9731
P29477	54137481	6.7447	6.3008
P29477	56835762	3.9431	4.7991
P29477	56835763	4.2441	4.9560
P29477	56835764	4.4437	4.9918
P29477	56951856	5.3737	6.0113
P29477	60089779	4.1859	4.8679
P29477	68641403	4.9208	5.4776
P29477	70682896	3.9872	4.0629
P29477	71254035	4.8729	5.9497
P29477	71260796	5.2000	6.0730
P29477	71260797	4.4353	5.2904
P29477	71304800	4.4881	5.2944
P29477	71304801	4.6596	5.1528
P29477	71604430	3.8601	4.9293
P29477	71627409	6.4260	6.4758
P29477	71627411	5.0720	5.1055
P29477	71627412	4.7664	5.5105
P29477	71627413	5.2302	5.7429
P29477	71627414	5.5433	6.1458
P29477	71710900	4.3890	5.7102
P29477	71710901	5.1067	5.7731
P29477	71710902	4.9696	5.8030
P29477	71710903	5.6455	6.0363
P29477	71741443	5.6438	6.3314
P29477	71769533	4.5667	5.0249
P29477	71769669	5.0743	5.6844
P29477	71769670	5.7452	6.4471
P29477	72188936	5.5333	6.0958
P29477	72189535	4.5029	5.2661
P29477	72190160	4.9588	5.9970
P29477	72725794	4.1778	4.6089
P29477	72725795	3.9838	4.8091
P29477	72725796	4.1752	4.9631
P29477	72725797	5.8861	6.2367
P29477	72725798	5.7696	6.0779
P29477	72725799	4.8477	5.2530
P29477	72725800	5.7959	5.9608
P29477	72771077	5.0391	5.0626
P29477	72771079	4.4962	4.8056
P29477	72771080	4.4908	4.9405
P29477	72771081	4.5467	4.9026
P29477	72771082	4.3565	4.8535
P29477	73386633	5.5427	6.2009
P29477	73659113	4.8063	5.4533
P29477	73659118	5.1786	5.9604
P29477	76314770	4.8996	5.4167
P29477	76317478	5.2527	6.2601
P29477	76317479	4.8676	6.1012
P29477	76324827	5.2323	5.8735
P29477	76325505	4.7167	4.9979
P29477	76325671	4.1024	4.7174
P29477	76332056	5.6353	6.1682
P29477	76936798	5.3251	5.7091
P29477	76936800	5.3565	5.8657
P29477	86346620	4.8413	5.8996
P29477	86346621	4.8945	5.8646
P29477	86346622	5.1489	5.6563
P29477	86767080	5.5513	6.1142
P29477	89988834	5.2097	5.9098
P29477	89989848	4.4377	4.7646
P29477	89989849	5.1612	5.4949
P29477	89989906	5.0325	5.6576
P29477	89989908	5.7011	6.2045
P29477	89989914	4.4647	4.7578
P29477	90179004	5.9101	6.2216
P29477	90179021	5.9547	6.2519
P29477	90656637	5.2226	6.1449
P29477	90656639	5.7226	6.0800
P29477	90656640	4.7468	5.6755
P29477	90656641	5.3579	5.8472
P29477	91663835	4.8239	5.2444
P29477	91808024	5.2725	5.7914
P29477	91808025	5.3147	5.5611
P29477	91808026	5.4355	5.8546
P29477	91808031	5.6672	5.8360
P29477	91819607	5.0897	5.7306
P29477	91819608	5.2550	5.9055
P29477	91937851	4.5093	4.4381
P29477	91937853	2.6194	3.2450
P29477	91971381	3.8239	4.6187
P29477	91971382	4.3605	5.0161
P29477	91971383	4.2204	4.8333
P29477	91971387	4.4789	4.9615
P29477	91971388	4.5575	5.1237
P29477	91971389	4.8697	5.3390
P29477	118704687	5.2076	5.0482
P29477	118730365	5.1938	5.3769
P29477	118730367	4.9788	5.2758
P29477	118730368	5.9586	5.8008
P29477	118730369	6.1135	5.7691
P29477	118730370	6.0410	5.7704
P29477	118730372	5.5376	5.8465
P29477	118730373	5.7447	5.6811
P29477	118730374	5.4685	5.3213
P29477	118730382	4.6198	5.0683
P29477	118730384	5.6696	5.9566
P29477	118730386	5.5229	5.9600
P29477	119057273	4.8473	5.2164
P29477	119057274	4.9289	5.3758
P29477	119057275	4.7391	5.5083
P29477	119081685	5.1516	5.6802
P29477	119081686	4.9367	5.3961
P29477	119081688	5.7226	6.1543
P29477	119081689	5.8280	5.8668
P29477	121250392	4.6021	5.2624
P29477	121250394	4.6716	5.2451
P29477	121250396	4.9872	5.3540
P29477	121250401	5.3279	5.3744
P29477	121262521	4.8761	4.9551
P29477	121262526	4.0747	4.9562
P29477	121312090	5.3335	5.2649
P29477	121312091	5.5376	5.4266
P29477	121596957	4.9508	5.3365
P29477	122362949	3.8465	4.5191
P29477	122362950	5.6757	6.1090
P29477	122362951	5.7011	6.2079
P29477	122362952	5.9547	6.1975
P29477	122362953	5.6162	5.9724
P29477	122362954	5.3565	5.9036
P29477	122362955	5.2097	5.7031
P29477	122362956	5.0325	5.5424
P29477	124136836	5.2403	5.5606
P29477	124136841	4.9666	5.8545
P29477	124136845	4.5901	5.8338
P29477	124136846	5.3429	5.5967
P29477	124136856	4.8861	5.7541
P29477	124136858	5.1739	6.0269
P29477	124136864	4.8182	5.0059
P29477	124136869	4.4855	4.8492
P29477	124136872	5.1343	5.8988
P29477	124136876	4.9031	5.1794
P29477	124136880	5.4750	5.5865
P29477	124136886	4.7011	5.2868
P29477	124136896	4.3904	4.9504
P29477	124136898	5.4660	5.8047
P29477	124136901	4.5918	5.8294
P29477	124145845	4.7645	5.3083
P29477	124145848	4.8153	5.4272
P29477	124145849	4.8601	5.3927
P29477	127034804	3.7496	4.5401
P29477	127034805	4.3125	4.7278
P29477	127034910	3.9318	4.2395
P29477	127034983	4.9431	5.1197
P29477	127049364	5.5553	5.9134
P29477	127050046	5.7455	5.6709
P29477	130449148	5.4420	5.8393
P29477	130449158	5.4138	5.9171
P29477	134686795	4.4435	5.2540
P29477	134686796	5.5222	5.6456
P29477	134686798	5.5211	5.8139
P29477	137530114	6.0846	6.2987
P29477	137530119	5.5188	6.1751
P29477	137530120	5.6602	6.2763
P29477	137530121	5.8894	6.1954
P29477	137530126	5.6861	6.2691
P29477	137633546	4.4725	5.2972
P29477	137655342	5.1737	5.6446
P29477	137662220	4.7859	5.4233
P29477	146025971	4.6162	5.3958
P29477	146025972	4.6216	5.4789
P29477	146025973	4.5935	5.3912
P29477	146025974	4.9830	5.5619
P29477	146025975	4.4841	5.5550
P29477	146025977	5.0872	5.6733
P29477	146025978	5.3645	5.8666
P29477	146025979	4.7852	5.6706
P29477	146025980	4.6778	5.5158
P29477	146025981	4.8697	5.5521
P29477	155513324	5.5436	5.6241
P29477	155527043	4.6635	5.0038
P29477	155534420	5.0150	5.6194
P29477	155540835	4.6162	5.2487
P29599	1677	4.5686	4.9011
P29599	79599	4.6383	4.6866
P29599	201262	3.2388	4.0435
P29599	2734659	5.0362	5.0418
P29599	44274300	2.8002	3.6862
P29599	44462029	3.5031	4.1880
P29703	10582657	6.2147	5.5624
P29703	45482345	6.3188	5.7123
P29853	513279	3.4685	4.0204
P29853	513282	5.0088	4.4351
P29853	513283	4.5229	4.7282
P29853	44314837	3.4685	3.8402
P29853	44461886	3.6990	3.7281
P30122	10084731	5.1249	5.4855
P30122	10264928	5.1938	5.6634
P30122	10317928	5.5017	6.1380
P30122	10378134	6.2366	6.2800
P30122	10564561	5.7305	5.9605
P30122	10705985	5.3665	5.7306
P30122	10732420	5.7852	6.1886
P30122	10799960	4.8239	5.1845
P30122	10827508	5.2218	5.9481
P30191	3373	6.9393	6.6866
P30191	5081	8.2757	7.9923
P30191	100812	7.4157	7.4644
P30191	104916	7.4647	7.0638
P30191	104999	6.9172	6.6409
P30191	107704	5.6951	5.6684
P30191	108030	6.3010	6.3853
P30191	123700	5.9223	6.2858
P30191	124514	5.3238	5.8372
P30191	127382	8.4437	8.0199
P30191	192352	8.0862	7.7776
P30191	9908332	5.6990	6.3336
P30191	10039909	7.1278	7.1733
P30191	10426200	7.6383	7.5781
P30191	10428201	8.2757	8.4092
P30191	10477167	5.7983	6.4302
P30191	10569227	7.8697	7.8707
P30191	16760287	6.2400	6.5128
P30304	133223	3.8570	4.5897
P30304	231852	5.6383	5.6590
P30304	268982	3.6925	3.8972
P30304	274127	7.1549	6.8250
P30304	1383304	4.4263	4.7587
P30304	5351653	7.1427	6.3141
P30304	24204784	5.7696	5.5374
P30304	25147777	4.6914	4.8729
P30304	138911333	5.5229	5.1608
P30304	155512987	6.2218	5.7825
P30305	7013	4.4949	4.5604
P30305	78723	4.1612	4.3200
P30305	231852	5.2757	5.1494
P30305	268982	4.0757	4.1968
P30305	274127	7.0969	6.7914
P30305	5351653	6.4330	5.8380
P30305	10253374	5.3372	5.4185
P30305	12166238	4.6576	4.8396
P30305	21190797	4.5229	4.6401
P30305	44337712	4.4437	4.9257
P30305	53763809	4.2676	4.6513
P30305	58978690	5.1487	5.2833
P30305	101738247	5.1871	5.1065
P30305	118988513	5.7212	5.5680
P30305	138911333	5.0706	4.8332
P30305	155512425	4.4685	4.8274
P30305	155512612	5.5376	5.2541
P30305	155512986	6.0969	5.7999
P30305	155513532	4.3468	4.5100
P30305	155516097	5.2924	5.3732
P30305	155520600	4.9245	4.7779
P30305	155531212	4.4437	4.9464
P30305	155531253	5.2366	5.0568
P30305	155535895	4.4437	4.8165
P30305	155536274	5.1612	5.0075
P30305	155541989	5.1367	4.9302
P30305	155543411	4.2596	4.3462
P30305	155543449	5.1308	4.9863
P30305	155555347	4.9031	4.9744
P30305	155556249	4.7721	4.6960
P30305	155557874	5.1938	5.2061
P30305	155566711	5.5686	5.3682
P30305	164628156	5.5850	5.8581
P30307	124165614	6.3979	5.8739
P30307	155512987	5.3979	5.2690
P30418	446385	7.5086	7.4012
P30418	44264217	4.8153	5.9765
P30419	1942420	5.7721	5.6839
P30419	1946098	4.8060	5.4614
P30419	6060945	6.5850	6.6800
P30419	44199337	7.3665	7.1739
P30419	44342646	5.1409	5.5024
P30419	44342671	5.1284	5.6565
P30419	45252778	7.6198	7.5911
P30419	46984179	7.7696	7.6853
P30419	57385803	4.7115	5.2312
P30419	57385805	4.9666	5.2917
P30419	57385806	4.3195	4.8726
P30419	57385811	4.3224	5.3476
P30419	57386082	4.4752	5.1464
P30419	57386083	4.5608	4.9376
P30419	58561127	7.4260	7.3434
P30419	70678410	5.4949	5.8842
P30419	71545543	5.3224	5.6800
P30419	71585188	4.4685	5.3112
P30419	71585284	5.8239	6.1203
P30419	71585289	6.1904	6.2417
P30419	71585493	6.3925	6.4380
P30419	75277371	6.2596	6.8424
P30419	75277373	4.9586	5.7320
P30419	89615742	6.5686	6.7258
P30419	89615819	6.2480	6.4468
P30419	89615824	5.7696	6.0825
P30419	89615846	4.8239	5.7086
P30419	89615853	6.0000	6.2635
P30419	89615926	5.3098	5.8272
P30419	89626549	6.1367	6.3019
P30419	89626587	4.3565	5.3587
P30419	102341126	7.5686	7.6485
P30419	118717750	5.3089	6.2921
P30419	118722563	5.7670	6.3894
P30419	127035654	6.5686	6.9196
P30419	127037612	6.7447	6.9000
P30419	127037613	7.6198	7.4943
P30419	137322689	6.8268	6.8792
P30419	155511568	7.8239	7.7520
P30531	60648	7.4883	7.0640
P30531	5311322	4.5686	5.2618
P30531	9797818	7.1400	6.6468
P30531	53317293	6.8600	6.8624
P30531	53317407	5.9700	6.2964
P30531	53318538	7.2100	7.1035
P30531	53318587	7.7201	7.1065
P30531	53318588	7.4101	7.1489
P30531	53318650	6.4300	6.5235
P30531	53318651	5.7200	6.3629
P30531	53318700	6.1600	6.2542
P30531	53318701	7.0300	6.4990
P30531	53318777	7.0300	6.9295
P30531	53319862	7.2500	6.7120
P30531	53319971	6.9900	6.9209
P30531	53321157	7.2300	6.8019
P30531	53321158	7.3300	6.9051
P30531	53321159	6.8000	6.8625
P30531	53321160	7.4200	6.8897
P30531	53321215	7.7399	7.0032
P30531	53321217	6.0800	6.1559
P30531	53321279	6.7800	6.9069
P30531	53321326	6.1900	6.6551
P30531	53323981	7.1600	6.6607
P30531	53325105	7.0500	6.9823
P30531	53325157	7.2800	6.9643
P30531	53325278	7.5300	7.0385
P30531	53326404	6.4800	6.3300
P30531	53326405	7.4701	7.0819
P30531	53326406	7.1100	7.0202
P30531	53326407	7.1400	6.9514
P30531	53326453	5.5600	5.8908
P30531	53326550	6.4300	6.5824
P30531	53326631	7.3900	7.0264
P30531	53326796	7.6600	7.0300
P30531	118727501	5.4000	6.1946
P30531	118727502	6.6696	6.2841
P30531	118727504	7.1805	7.0130
P30531	118727512	4.6900	5.5529
P30531	118727514	4.7200	5.6023
P30551	3960	6.8894	6.6320
P30551	108187	9.8300	9.3579
P30551	115208	7.3279	7.1370
P30551	443375	9.3727	8.9888
P30551	3086453	8.3665	8.5838
P30551	5311147	5.9500	7.1996
P30551	5311188	5.5391	6.9223
P30551	5311201	9.8300	9.4545
P30551	9850043	6.1500	7.2183
P30551	9872866	5.6900	6.6521
P30551	9939183	4.7000	6.2930
P30551	9958214	6.8996	7.4501
P30551	10027864	8.0506	8.4649
P30551	10098459	6.5406	7.2407
P30551	10257865	5.8876	6.2081
P30551	10370321	4.6900	6.0540
P30551	10438352	5.9872	6.9516
P30551	10482868	6.2749	6.5103
P30551	10505959	7.6576	7.8822
P30551	10506830	6.6596	7.4887
P30551	10552321	6.9508	7.6332
P30551	10554602	7.6576	8.2599
P30551	10555899	5.3956	6.4395
P30551	10576324	6.9393	7.6123
P30551	10579091	6.3497	7.1799
P30551	10581797	9.6198	8.9639
P30551	10603576	7.3098	8.0318
P30551	10604664	6.4698	7.1829
P30551	10623068	6.2596	6.8658
P30551	10626579	6.9508	7.7160
P30551	10626665	6.2426	6.9932
P30551	10674395	6.0899	7.1631
P30551	10695854	6.7100	7.6276
P30551	10696354	7.1487	7.6810
P30551	10698427	6.2000	7.0621
P30551	10722460	6.0605	7.1601
P30551	10745516	6.8508	7.6075
P30551	10767708	7.0000	7.7164
P30551	10768190	8.1308	8.1960
P30551	10768308	6.6596	7.4154
P30551	10768579	7.7212	7.9619
P30551	10768658	7.0809	7.9420
P30551	10769001	5.3900	7.0109
P30551	10769748	5.8199	6.9009
P30551	10792618	7.3188	7.5952
P30551	10792724	6.6003	7.4315
P30551	10792765	5.8000	6.7324
P30551	10793611	6.6003	7.5499
P30551	10815832	7.4437	8.0667
P30551	10817243	6.5302	7.4105
P30551	10819816	7.7212	7.8557
P30551	10838957	7.0088	7.7213
P30551	10840039	7.9208	8.3625
P30551	10840582	7.9747	8.1109
P30551	11799257	6.5702	7.3811
P30551	11801315	7.2007	8.0548
P30551	11804040	9.6990	9.0323
P30551	13605417	7.3098	6.9980
P30551	18472063	5.4900	6.4738
P30551	19043358	7.3768	8.3389
P30551	19043361	8.0088	8.6764
P30551	19043395	8.3098	8.3717
P30551	19700612	6.1700	7.1948
P30551	19700615	5.5800	6.6947
P30551	19700617	4.6900	6.3447
P30551	19700618	5.2900	6.3096
P30551	19700621	5.0800	6.2451
P30551	19700629	5.8300	6.8063
P30551	19700643	5.8200	6.6825
P30551	44209822	9.0088	8.5820
P30551	44209871	7.7212	7.5958
P30551	44212230	5.8000	6.6954
P30551	44212463	5.0200	6.5718
P30551	44212464	5.9900	7.0134
P30551	44265911	6.7447	6.5102
P30551	44265912	6.5376	6.8397
P30551	44265914	6.3468	6.4028
P30551	44265924	6.0000	6.2465
P30551	44265928	6.0969	6.4636
P30551	44265932	6.6990	6.7910
P30551	44265967	6.6990	6.5225
P30551	44265973	7.0458	6.9155
P30551	44265978	5.8539	6.1160
P30551	44265985	6.3979	6.6026
P30551	44315438	10.3010	9.6356
P30551	44315478	8.4685	8.5564
P30551	44318341	6.8013	6.7227
P30551	44329798	5.9122	6.1661
P30551	44331343	5.7001	6.8305
P30551	44331467	5.8499	7.1053
P30551	44331468	7.1805	7.7698
P30551	44331479	6.1002	6.8888
P30551	44331483	5.9602	7.3610
P30551	44331489	7.0809	7.2368
P30551	44331505	7.2076	7.8709
P30551	44331506	6.6198	7.6891
P30551	44331524	6.6402	7.3810
P30551	44345980	7.6383	8.0955
P30551	44346126	7.3188	8.0722
P30551	44346176	7.1079	7.6323
P30551	44346225	5.6700	6.6512
P30551	44346255	7.3279	7.7511
P30551	44346326	7.0088	7.9151
P30551	44357045	9.0088	8.7219
P30551	44357046	10.1549	9.0591
P30551	44386675	10.6990	9.6858
