UniProtIDs	PubChemCIDs	Labels	Predictions
P34972	46216705	5.8589	6.5507
P34972	46216706	5.8019	6.4619
P34972	46216778	5.8517	6.3486
P34972	46220493	9.1367	8.9852
P34972	46220521	7.6990	7.2252
P34972	46224624	7.8539	7.9157
P34972	46224630	8.0458	7.9593
P34972	46224634	7.0269	7.4977
P34972	46224635	8.0757	7.5870
P34972	46224639	7.0458	7.5516
P34972	46224640	7.1805	7.6454
P34972	46224645	6.1192	6.6000
P34972	46224654	7.3665	7.6475
P34972	46224659	8.1612	7.8494
P34972	46224661	7.9208	7.9957
P34972	46224662	8.5686	7.8867
P34972	46226089	6.1180	6.7569
P34972	46226114	6.7447	6.9872
P34972	46226115	7.0362	7.2931
P34972	46226150	8.8239	8.4064
P34972	46226151	8.1549	7.9489
P34972	46226152	8.0969	7.8094
P34972	46226168	8.2676	7.6019
P34972	46226224	8.5229	7.7080
P34972	46226226	7.4260	7.2413
P34972	46226227	5.6091	6.2054
P34972	46226238	6.6936	6.7459
P34972	46226239	6.4559	6.8719
P34972	46226257	9.1871	8.7638
P34972	46226258	8.6990	8.6955
P34972	46226276	8.3010	8.6376
P34972	46226277	8.5229	8.6666
P34972	46226278	9.0458	8.8252
P34972	46227715	7.3979	7.1367
P34972	46227717	5.6819	6.1810
P34972	46227718	6.9586	7.1233
P34972	46227722	7.7696	7.6979
P34972	46227727	8.0132	7.8290
P34972	46227729	8.9586	8.0443
P34972	46227739	7.7959	7.6351
P34972	46227741	6.9208	6.9801
P34972	46229258	6.3039	6.9625
P34972	46229282	5.9965	6.9528
P34972	46229283	5.9714	6.9469
P34972	46229284	5.8761	6.8523
P34972	46229826	5.7338	6.2309
P34972	46230073	5.8019	6.3842
P34972	46230122	6.4342	6.5460
P34972	46230124	6.4342	6.7080
P34972	46230125	5.7338	6.3636
P34972	46230974	6.7570	7.1778
P34972	46230975	7.6990	7.9362
P34972	46231031	8.0132	8.0083
P34972	46231032	8.0088	8.1981
P34972	46231088	8.7959	8.4118
P34972	46231089	8.0000	8.2547
P34972	46231164	7.3010	7.3969
P34972	46232373	5.6596	6.2568
P34972	46232374	5.8996	6.5076
P34972	46232375	5.9172	6.4480
P34972	46232431	6.6676	6.9697
P34972	46232432	6.4123	6.8641
P34972	46232433	5.8539	6.3962
P34972	46232434	5.7645	6.4735
P34972	46232505	5.6882	6.3850
P34972	46232506	5.8539	6.5275
P34972	46232508	5.7520	6.5505
P34972	46232550	6.1068	6.3508
P34972	46232551	5.8239	6.4708
P34972	46232577	6.3288	6.7888
P34972	46232578	5.7144	6.4512
P34972	46232579	9.6990	8.9551
P34972	46232580	8.2757	7.9846
P34972	46232610	8.5376	8.1401
P34972	46232611	6.6655	6.8330
P34972	46232612	6.5901	7.1220
P34972	46232613	5.9626	6.8264
P34972	46501006	4.8327	5.9375
P34972	46833222	7.4089	7.5775
P34972	46833223	7.0177	7.3568
P34972	46833524	8.3010	8.3719
P34972	46833525	8.0362	7.9200
P34972	46833526	7.0223	7.7015
P34972	46833527	7.4318	7.6351
P34972	46833817	6.9547	7.2376
P34972	46833818	7.3565	7.7936
P34972	46833820	7.0177	7.9618
P34972	46833821	7.2757	8.1352
P34972	46834060	7.3188	7.2505
P34972	46834103	7.4559	7.7210
P34972	46834105	8.1739	7.9515
P34972	46834107	8.8239	8.4838
P34972	46834380	7.1249	8.0556
P34972	46834381	8.6990	8.1026
P34972	46834383	7.7696	7.7280
P34972	46834384	9.0862	8.6820
P34972	46834385	7.4685	7.6292
P34972	46834663	7.8239	7.7807
P34972	46834664	8.8539	8.4989
P34972	46834665	8.9586	9.0241
P34972	46834667	7.2076	7.3967
P34972	46834944	8.0757	8.2037
P34972	46834945	8.7959	8.9170
P34972	46869263	6.4989	6.7623
P34972	46871948	8.1249	7.6753
P34972	46871949	7.1367	7.2365
P34972	46880409	6.4815	6.9696
P34972	46880410	6.6055	6.9129
P34972	46880411	6.7471	7.2435
P34972	46880678	9.5686	8.8975
P34972	46889225	6.4881	6.9809
P34972	46896277	7.6990	8.4638
P34972	46896492	7.8539	8.2586
P34972	46896692	8.0223	8.6954
P34972	46899610	5.0000	6.1840
P34972	46899611	4.6021	5.5037
P34972	46899612	4.6990	5.6203
P34972	46899613	4.6021	5.4773
P34972	46901905	4.6990	5.7229
P34972	46901906	4.6021	5.2578
P34972	46901907	4.8239	5.5858
P34972	46902047	5.3010	5.3655
P34972	46902048	5.0605	6.2561
P34972	46902049	4.4559	5.7564
P34972	46902050	5.5686	6.2142
P34972	46902051	4.8239	5.8816
P34972	46909577	8.7959	8.3298
P34972	46911790	9.6021	8.8777
P34972	46914568	7.6861	7.8414
P34972	46914722	5.4111	6.2468
P34972	46914723	7.1355	7.5433
P34972	46914724	7.1811	7.6826
P34972	46914726	8.6383	8.5123
P34972	46914868	8.3768	8.4991
P34972	46914869	8.0809	8.2756
P34972	46914870	7.9586	8.0127
P34972	46914871	7.7959	8.4070
P34972	46915019	7.2269	7.6484
P34972	46915021	6.9007	7.5594
P34972	46915022	7.3778	7.8216
P34972	46915181	7.6676	7.9545
P34972	46915182	7.2790	7.8098
P34972	46915183	7.2924	7.6617
P34972	46915184	7.1451	7.8073
P34972	46915339	6.4647	7.5013
P34972	46915340	8.0555	8.0111
P34972	46915341	7.1844	7.5578
P34972	46915484	8.0969	8.0576
P34972	46915629	8.1367	8.2391
P34972	46915632	7.7721	7.8314
P34972	46915633	7.2472	7.5090
P34972	46915770	7.3028	7.8402
P34972	46915775	7.2291	7.9591
P34972	46915915	8.3565	8.4897
P34972	46918944	6.2573	6.5328
P34972	46919791	8.4001	8.2066
P34972	48127247	8.0969	7.1186
P34972	48131648	6.6990	7.0014
P34972	48134599	7.2757	7.1019
P34972	49780575	5.8911	6.7781
P34972	49780791	6.3045	6.9144
P34972	49780792	6.3458	7.0178
P34972	49780793	6.2573	7.1107
P34972	49781021	5.9842	6.8730
P34972	49781237	6.1656	6.9629
P34972	49781457	6.2062	6.7705
P34972	49781458	6.3778	6.8668
P34972	49781684	5.7135	6.7206
P34972	49781685	6.5768	6.8297
P34972	49781896	6.3706	6.8971
P34972	49782345	8.7878	8.4834
P34972	49782560	8.1537	8.1100
P34972	49782561	8.4763	8.1810
P34972	49782783	7.8210	8.0843
P34972	49782784	7.9245	8.0164
P34972	49783205	8.8794	8.5317
P34972	49783410	8.2899	8.0403
P34972	49819855	7.7352	8.4046
P34972	49820008	7.6990	8.4410
P34972	49820009	8.3979	8.4694
P34972	49820013	7.9747	7.8225
P34972	49820163	7.9957	7.9728
P34972	49820164	7.1024	7.7149
P34972	49820165	7.0362	7.3112
P34972	49820167	8.1805	8.4309
P34972	49820318	9.5850	9.1751
P34972	49820319	7.8182	8.1190
P34972	49820321	8.0177	8.7088
P34972	49820322	8.0458	8.3903
P34972	49820323	7.6180	8.0011
P34972	49820469	7.2652	7.5195
P34972	49820621	7.6126	7.5438
P34972	49820624	7.8729	8.3029
P34972	49820783	6.3830	7.3257
P34972	49820784	7.9914	8.3553
P34972	49840760	7.5884	7.6656
P34972	49840831	8.7447	8.5534
P34972	49840833	7.8794	8.0415
P34972	49840834	7.0405	7.4270
P34972	49840907	7.7258	8.1433
P34972	49840908	7.3188	7.6682
P34972	49840909	6.6799	6.6513
P34972	49840911	7.2924	7.3809
P34972	49855337	8.1308	8.0795
P34972	49862666	9.1002	8.9172
P34972	49863580	6.1593	6.5042
P34972	49863942	5.8861	6.4702
P34972	49863973	6.0926	6.5552
P34972	49864283	8.3010	8.3930
P34972	49864287	8.6198	8.2213
P34972	49865617	7.6478	7.5403
P34972	49865655	6.9872	7.1260
P34972	49865656	7.9245	7.6585
P34972	49865683	8.4685	8.2892
P34972	49865713	8.0410	7.7645
P34972	49866230	7.8761	7.8552
P34972	50898695	5.9872	6.2431
P34972	50898696	5.9872	6.2509
P34972	50898697	5.6904	6.3193
P34972	50907490	5.6300	6.5238
P34972	50907492	6.5933	7.1149
P34972	50907493	5.7092	6.5338
P34972	50907494	6.3374	6.7593
P34972	50907705	5.4948	6.6430
P34972	50907706	6.3122	7.0756
P34972	50907709	5.9460	6.2874
P34972	50907710	7.8356	7.7154
P34972	50907920	8.2441	7.7585
P34972	50907921	7.2807	7.3185
P34972	50907922	6.6247	7.0009
P34972	50907923	5.7455	6.2731
P34972	50907924	7.6946	7.7507
P34972	50907925	6.9154	7.2495
P34972	50908151	6.8745	7.3122
P34972	50908153	6.7867	7.3598
P34972	51035170	7.3010	7.4806
P34972	51042138	8.5528	8.5875
P34972	51353567	8.7959	8.7740
P34972	51356766	4.9957	5.6261
P34972	51357043	5.8633	6.3184
P34972	51357044	6.3979	6.7042
P34972	51357316	6.1675	6.4908
P34972	51357600	6.3098	6.5344
P34972	51357867	6.3279	6.1144
P34972	52936282	7.2457	7.4640
P34972	52940939	8.3565	8.2074
P34972	52941604	5.6021	6.1284
P34972	52941900	7.4685	7.7078
P34972	52941914	6.5768	6.9914
P34972	52942068	6.6038	7.2576
P34972	52942075	7.6383	7.8956
P34972	52942849	6.7670	7.2237
P34972	52943266	6.5884	7.1886
P34972	52944075	9.3979	8.9034
P34972	52944330	6.2557	6.8049
P34972	52944536	6.3449	7.2780
P34972	52946548	8.8539	8.4875
P34972	52946769	7.5528	7.5834
P34972	52946871	9.4559	8.9853
P34972	52946998	8.5086	8.5438
P34972	52947385	5.6478	6.2222
P34972	52948160	8.6021	8.5322
P34972	52948165	7.1079	7.5836
P34972	52948206	8.0458	8.1236
P34972	52948314	7.7959	7.9695
P34972	52949381	9.0458	8.8785
P34972	52949599	9.3010	8.7734
P34972	52951269	5.6615	6.4848
P34972	52951381	6.6459	6.7944
P34972	52951382	6.1838	6.7644
P34972	52951480	5.6091	6.4671
P34972	52951481	5.7235	6.4589
P34972	52951482	5.5607	6.2472
P34972	52951483	6.6308	6.9534
P34972	52951606	6.7570	7.1047
P34972	53316975	8.1871	8.1144
P34972	53318302	8.4089	8.2496
P34972	53318303	8.0132	8.1249
P34972	53319210	7.8447	7.9383
P34972	53319661	7.5935	7.8364
P34972	53322251	8.5229	8.9235
P34972	53322256	8.6198	8.3646
P34972	53322288	8.4559	7.9697
P34972	53322289	8.9208	8.7098
P34972	53324934	8.2441	8.3360
P34972	53324935	8.5686	8.1521
P34972	53326220	8.0000	7.8882
P34972	53353783	7.3768	7.4749
P34972	53357210	7.5686	7.5721
P34972	53387189	8.9393	8.5772
P34972	53387350	8.0706	8.0029
P34972	53387351	9.6990	9.2179
P34972	53387586	6.4214	6.7011
P34972	53387746	7.0711	6.8590
P34972	53392250	7.6402	8.2533
P34972	53392334	6.3665	7.1334
P34972	53392335	5.9281	6.7561
P34972	53392953	5.9686	6.6548
P34972	53394455	7.1062	7.6560
P34972	53483967	6.0315	6.6046
P34972	53483982	5.6882	6.5117
P34972	53484076	6.5969	6.9178
P34972	53484092	5.9355	6.8258
P34972	53494923	8.5528	9.5175
P34972	53494925	9.0969	8.8717
P34972	53494926	8.8539	9.0722
P34972	53749463	8.7212	8.6838
P34972	54208075	7.1367	7.6673
P34972	54213246	7.7447	7.8276
P34972	54592207	5.8983	6.4720
P34972	54592208	6.1675	6.7480
P34972	54592209	7.2924	6.9277
P34972	54592210	7.3979	6.9170
P34972	54592215	6.8729	6.5501
P34972	54592384	8.6021	8.2441
P34972	54669855	6.7447	7.0153
P34972	54683138	9.0132	8.9536
P34972	54732041	7.5317	7.9406
P34972	54769829	7.9914	7.6973
P34972	56650338	5.4444	6.2143
P34972	56650343	7.0706	7.1760
P34972	56650679	7.4559	7.4836
P34972	56650681	5.7934	6.5478
P34972	56650683	7.2840	7.3039
P34972	56651017	6.5391	7.0275
P34972	56651352	6.6478	6.9465
P34972	56651353	6.3947	6.8531
P34972	56651354	7.0809	7.4542
P34972	56651355	6.6819	7.0561
P34972	56651356	6.9957	6.8582
P34972	56651357	7.6990	7.9029
P34972	56651358	6.2218	6.8885
P34972	56651692	7.0410	6.9609
P34972	56651694	6.6676	6.8535
P34972	56651696	5.8642	6.0360
P34972	56651697	7.5686	7.6299
P34972	56651698	7.4559	7.6187
P34972	56652049	6.7670	6.9804
P34972	56658151	5.3969	6.2182
P34972	56661658	5.3449	6.4480
P34972	56661660	5.6440	6.3332
P34972	56662770	6.3134	6.7529
P34972	56668301	5.4828	6.4447
P34972	56668510	7.2218	7.6110
P34972	56668680	6.1079	7.0708
P34972	56669650	7.6383	7.4719
P34972	56669651	10.3665	9.8802
P34972	56673163	5.6198	6.3659
P34972	56679804	10.8539	10.0689
P34972	56679805	10.4437	9.8969
P34972	56679890	6.5850	7.3111
P34972	56681169	8.3979	8.0404
P34972	56681835	5.7435	6.6636
P34972	56683134	6.2076	6.4973
P34972	56835165	6.1024	6.7958
P34972	56837838	9.2924	8.5235
P34972	56925623	5.1040	5.9874
P34972	56925628	6.1024	6.7375
P34972	56925748	6.0410	6.7758
P34972	56925749	5.9355	6.7344
P34972	56925752	5.9469	6.1347
P34972	56925753	5.6216	6.1434
P34972	56925871	6.9586	7.0560
P34972	56925873	5.7773	6.9822
P34972	56925874	5.1018	6.2041
P34972	56925875	4.9813	5.5615
P34972	56925978	6.5086	7.2458
P34972	56929807	8.3372	7.9368
P34972	56930623	6.6162	6.6728
P34972	56930624	6.6440	6.7221
P34972	56930925	7.0066	7.5536
P34972	56931061	6.8690	7.3989
P34972	56931062	7.7190	7.8201
P34972	56931190	7.2510	7.2402
P34972	56931191	6.1227	6.8985
P34972	56931193	6.3876	7.1433
P34972	56931194	7.2684	8.0215
P34972	56931195	9.0458	8.6242
P34972	56931309	6.7913	7.6579
P34972	56931310	8.8861	8.6752
P34972	56931311	7.5287	7.8377
P34972	56931312	6.9442	7.4775
P34972	56951321	5.2676	6.1682
P34972	57331749	7.4437	7.8911
P34972	57340634	5.9586	6.4773
P34972	57340636	5.2218	5.8255
P34972	57340637	5.8539	6.6351
P34972	57340638	5.6576	6.4539
P34972	57340639	6.5229	6.7517
P34972	57340640	5.8539	5.9970
P34972	57340641	6.3979	6.6899
P34972	57340642	5.8239	6.2931
P34972	57340795	6.5498	7.1411
P34972	57340796	5.9624	6.4950
P34972	57341135	5.3615	6.2805
P34972	57341136	4.9629	6.3964
P34972	57341327	5.1082	5.9550
P34972	57341330	5.2660	5.9203
P34972	57341331	5.1726	6.3087
P34972	57341512	5.9038	6.4802
P34972	57341514	5.3835	6.2315
P34972	57341679	5.5184	6.0721
P34972	57342713	5.2593	6.1523
P34972	57342714	5.6542	6.2076
P34972	57342881	5.6757	6.1940
P34972	57342882	5.9481	6.5848
P34972	57342883	6.6696	6.9138
P34972	57342884	7.3872	7.6445
P34972	57342885	4.6990	5.8255
P34972	57343049	4.6990	5.6873
P34972	57343221	5.6173	6.5111
P34972	57343222	5.3086	6.1946
P34972	57343223	6.7399	7.1012
P34972	57343224	6.5331	6.8360
P34972	57343388	4.6990	5.9050
P34972	57343389	5.5591	6.5461
P34972	57343390	5.6003	6.3473
P34972	57343552	5.4751	6.5653
P34972	57343554	5.2447	6.1519
P34972	57343719	5.0727	6.0513
P34972	57343721	5.5233	6.1389
P34972	57345610	8.1805	7.4099
P34972	57345611	7.6990	7.1048
P34972	57345612	7.8861	7.6955
P34972	57390497	5.3170	6.1890
P34972	57390958	9.2518	8.8313
P34972	57393210	5.7447	6.5990
P34972	57396515	6.3098	6.4805
P34972	57396516	5.3957	6.4223
P34972	57403652	5.7447	6.5028
P34972	57458928	8.5528	8.0924
P34972	57555816	7.7001	7.4122
P34972	57606048	7.8097	7.6463
P34972	58459093	7.8861	7.7735
P34972	58459099	7.2924	7.5418
P34972	59169713	9.8239	9.0746
P34972	59450165	6.4881	7.2682
P34972	59450184	7.6198	7.9687
P34972	59450186	7.8861	8.4097
P34972	59699565	7.1024	7.8646
P34972	59718742	6.4572	7.1662
P34972	59718743	8.5229	8.1950
P34972	59718841	8.1367	8.5609
P34972	59718847	8.8239	8.2795
P34972	59718848	8.5528	8.5179
P34972	59718873	9.2218	8.2815
P34972	60005384	6.9957	7.0623
P34972	60145369	7.7959	7.8634
P34972	60145371	8.0458	7.6894
P34972	60145372	8.6990	7.6463
P34972	60145373	6.8861	7.1239
P34972	60145524	8.6198	8.5068
P34972	60145526	8.7447	8.5103
P34972	60145527	7.6990	7.6862
P34972	60145528	5.1024	5.2436
P34972	60145662	8.1079	7.7442
P34972	60145664	6.0381	6.2346
P34972	60145665	6.6021	6.8027
P34972	60150688	8.9208	8.7687
P34972	60150689	8.1871	8.4000
P34972	60150698	4.2291	5.4045
P34972	60154838	7.1500	7.3049
P34972	60154841	6.4237	6.9885
P34972	60154924	7.3010	7.5925
P34972	60154926	7.0088	7.3046
P34972	60154927	7.1739	7.6195
P34972	60154928	7.9281	7.8614
P34972	60155009	7.3010	7.5794
P34972	60155011	7.7496	7.9034
P34972	60155012	7.1549	7.8038
P34972	60155013	6.7235	7.3585
P34972	60155101	9.4318	8.9123
P34972	60155102	7.8962	8.4267
P34972	60155103	7.9872	8.2255
P34972	60155186	7.6536	8.0790
P34972	60155187	8.2418	8.3459
P34972	60155188	7.9355	8.2001
P34972	60155189	8.6055	8.7778
P34972	60155276	8.4535	8.5298
P34972	60155280	5.9626	6.7746
P34972	60194851	7.6198	7.9424
P34972	60194852	6.9066	7.7088
P34972	60194853	7.3279	8.0671
P34972	60194854	7.2041	7.7871
P34972	60194855	8.3851	8.2872
P34972	60194856	7.0082	7.8911
P34972	60194934	8.3072	8.4919
P34972	60194935	7.0555	7.6698
P34972	60194937	8.0013	8.2850
P34972	60194939	7.3768	8.1523
P34972	60195491	7.0088	7.7850
P34972	60195572	8.5986	7.9355
P34972	60195574	7.8477	8.0951
P34972	60195576	6.2708	6.9550
P34972	60195655	6.4789	7.0359
P34972	60195658	6.3851	6.9591
P34972	60195659	7.7352	7.8397
P34972	60195742	7.4202	7.9492
P34972	60195744	7.6576	8.1610
P34972	60195831	7.8794	8.2337
P34972	60195832	7.8013	7.9950
P34972	60195835	7.0706	7.6532
P34972	60195836	9.4949	8.6802
P34972	60195921	7.4202	8.0327
P34972	60195922	7.9830	8.4057
P34972	60195923	7.8153	8.3365
P34972	60195924	8.5058	8.4096
P34972	60196006	8.0496	8.4888
P34972	60196008	7.2518	7.9252
P34972	60196009	8.1343	8.6116
P34972	60196010	7.4815	8.1865
P34972	60196093	8.1688	8.5032
P34972	62705820	8.0655	7.8298
P34972	62705987	7.8539	7.4719
P34972	64428131	6.0000	6.4166
P34972	66552190	6.6790	7.1064
P34972	66552191	6.9274	7.3620
P34972	66552243	6.9038	7.5289
P34972	66552305	7.4283	7.6335
P34972	66552306	6.7997	7.1967
P34972	66552307	5.5220	6.7666
P34972	66643039	8.2291	8.3703
P34972	66643051	6.5544	6.9363
P34972	66941822	7.4297	7.8850
P34972	67029278	7.9208	8.4039
P34972	67205770	5.1898	6.3134
P34972	67206915	5.8962	6.4560
P34972	67207079	6.1524	6.6464
P34972	67308072	7.3468	7.6365
P34972	67308682	8.1308	8.2887
P34972	67309265	7.8239	7.8109
P34972	67309535	8.4318	8.0245
P34972	67309567	6.9393	7.7556
P34972	67425523	7.2757	7.6728
P34972	67425691	6.9830	7.4860
P34972	67433936	7.7959	7.6774
P34972	67435171	8.2757	8.3535
P34972	67450266	7.4202	7.4989
P34972	67519772	7.7959	8.1855
P34972	67520157	6.9355	7.2087
P34972	67520222	8.1739	7.9576
P34972	68160786	7.3372	7.5160
P34972	68314779	5.9393	6.6191
P34972	68314884	6.9747	7.2731
P34972	68314885	7.1129	7.5974
P34972	68315012	5.7645	6.2317
P34972	68315113	5.8239	7.0268
P34972	68315188	7.0726	7.6532
P34972	68315203	6.6383	7.3078
P34972	68315318	7.0888	7.4620
P34972	68487621	6.7747	7.2631
P34972	68487627	6.4949	7.3589
P34972	68488217	5.9412	6.9241
P34972	68488943	7.4815	7.6189
P34972	68488950	5.9212	6.7649
P34972	68489052	6.9469	7.7650
P34972	68489274	5.5766	6.6509
P34972	68489348	5.3865	6.3610
P34972	68489378	6.1662	7.3745
P34972	68489538	6.8182	7.4768
P34972	68489559	6.3862	7.4163
P34972	68489750	6.0969	6.5626
P34972	68490913	7.0605	7.5288
P34972	68491144	7.0706	7.6768
P34972	68491975	7.0088	7.6073
P34972	68550763	7.9586	8.2591
P34972	68550767	7.3279	7.7661
P34972	68551950	6.0000	6.9605
P34972	68552230	8.2218	7.9244
P34972	68552239	6.6861	7.7877
P34972	68552320	7.3665	7.7567
P34972	68552328	6.6819	7.4437
P34972	68553183	7.4685	8.0001
P34972	68553404	8.5229	8.5973
P34972	68553463	7.4685	7.6874
P34972	68553780	8.5229	8.3377
P34972	68554322	9.0458	8.6573
P34972	68554393	7.0362	7.2162
P34972	68554493	6.9393	7.6427
P34972	68555011	7.5229	7.8532
P34972	68555650	7.6990	7.9401
P34972	68555820	8.2596	8.1557
P34972	68555890	6.6799	7.1445
P34972	68556572	7.4437	7.9305
P34972	68556608	7.6778	7.9475
P34972	68556624	6.8508	7.1990
P34972	68557391	8.0862	7.9778
P34972	68557593	8.1308	7.9836
P34972	68557639	7.8539	7.6740
P34972	68558415	8.3010	8.0600
P34972	68603806	7.2007	7.6485
P34972	68604144	7.2518	7.6101
P34972	68604800	7.4949	7.5951
P34972	68741582	4.3569	5.8724
P34972	68742556	5.3862	5.9171
P34972	68908342	7.0400	7.2144
P34972	68908346	8.7100	7.9548
P34972	68909935	7.0400	7.3254
P34972	68910242	7.4701	7.3882
P34972	69111813	4.5549	5.2904
P34972	69307211	7.7447	7.8840
P34972	69474974	6.8416	7.0704
P34972	69493574	9.0000	8.5094
P34972	70677673	5.6108	6.4516
P34972	70677677	6.8447	7.3928
P34972	70677804	5.2882	6.2305
P34972	70677805	6.5735	6.8949
P34972	70677806	5.7747	6.2105
P34972	70677807	6.3925	6.9112
P34972	70677809	6.4067	6.7847
P34972	70677953	7.3098	7.3270
P34972	70677954	5.3188	6.3348
P34972	70677955	6.7328	7.1699
P34972	70677958	5.6576	6.3331
P34972	70678097	6.3325	6.8495
P34972	70678098	5.5214	6.3436
P34972	70678099	6.6778	7.2334
P34972	70678100	5.0000	6.2820
P34972	70678101	6.5346	7.1900
P34972	70678102	5.9431	6.9889
P34972	70678240	7.3098	7.7534
P34972	70681279	8.3565	8.3804
P34972	70681392	7.4815	7.4249
P34972	70681412	7.1308	7.2337
P34972	70683383	6.4179	6.9313
P34972	70684359	5.1844	6.0912
P34972	70684360	4.7721	5.8253
P34972	70687770	6.9706	7.1716
P34972	70687771	7.6576	7.6825
P34972	70687772	8.3372	7.6655
P34972	70689659	9.2218	8.5651
P34972	70689660	8.9586	8.5213
P34972	70689695	7.2518	7.9051
P34972	70689696	6.9547	7.1502
P34972	70689788	6.2118	6.7258
P34972	70689820	6.0531	6.3955
P34972	70690691	5.0862	6.0103
P34972	70690692	4.8182	6.0259
P34972	70690693	4.8125	5.6564
P34972	70691798	8.9208	8.6377
P34972	70691799	7.0915	7.2267
P34972	70691826	6.4584	6.9128
P34972	70692838	4.9172	5.8411
P34972	70692839	5.0605	5.9909
P34972	70693593	6.9800	6.6312
P34972	70693863	8.2218	8.1219
P34972	70694009	6.9208	7.1849
P34972	70694867	6.0209	6.3547
P34972	70694868	4.6737	5.8288
P34972	70695982	6.4237	6.8722
P34972	70696000	7.2518	7.1190
P34972	70696001	6.5317	7.1471
P34972	70696105	8.9208	8.2012
P34972	70696133	6.0348	6.1811
P34972	71020062	5.6031	5.8014
P34972	71113198	6.7471	7.0927
P34972	71449371	6.1618	7.0848
P34972	71449464	8.5376	8.6476
P34972	71449465	9.5229	8.9773
P34972	71449467	7.8297	7.7332
P34972	71449468	7.7011	8.0427
P34972	71449538	5.9208	6.0622
P34972	71449726	8.4413	8.4208
P34972	71450141	6.6716	6.9773
P34972	71450187	5.6103	6.3844
P34972	71450188	5.7807	6.5307
P34972	71450516	6.0438	5.9344
P34972	71450641	6.8182	6.9046
P34972	71450643	8.6383	8.1760
P34972	71451172	6.4145	6.6074
P34972	71451266	7.8182	7.9701
P34972	71451267	10.0000	9.2185
P34972	71451268	8.1871	8.4201
P34972	71451269	7.8761	7.9424
P34972	71451270	6.9255	7.1246
P34972	71451971	6.7773	6.6657
P34972	71451972	4.4441	5.4430
P34972	71451976	7.1938	7.0964
P34972	71452701	8.5376	8.3054
P34972	71453082	8.2596	8.6295
P34972	71453084	9.3979	8.9779
P34972	71453087	6.6383	6.9015
P34972	71453088	6.4685	6.9619
P34972	71453777	5.5791	6.4379
P34972	71453779	6.6556	6.9973
P34972	71453780	6.2255	6.7830
P34972	71454139	6.0462	6.3210
P34972	71454233	8.9586	8.1698
P34972	71454234	8.4815	7.9751
P34972	71454235	7.4202	7.0890
P34972	71454236	8.4949	8.0819
P34972	71454455	6.9872	7.9041
P34972	71454824	8.6021	8.6495
P34972	71455057	5.7471	6.3032
P34972	71455077	8.4622	8.0595
P34972	71455515	5.4494	6.3926
P34972	71455516	6.8013	7.2163
P34972	71455518	6.6925	6.6192
P34972	71455552	4.8555	6.1009
P34972	71455989	6.7167	6.5833
P34972	71456201	7.8861	8.1643
P34972	71456202	7.2218	7.9777
P34972	71456598	8.9586	8.7845
P34972	71456599	6.0190	6.6908
P34972	71456600	6.8861	7.2115
P34972	71456601	7.7144	7.9137
P34972	71456657	5.4559	6.0133
P34972	71457303	4.7399	5.5024
P34972	71457307	4.9646	5.8775
P34972	71457341	6.8153	6.9142
P34972	71457342	5.3330	6.3938
P34972	71457678	6.3526	6.7109
P34972	71457791	8.8861	8.3029
P34972	71457792	8.0000	7.6781
P34972	71457793	6.2708	6.6395
P34972	71457794	8.6576	8.2041
P34972	71458353	6.2976	6.5645
P34972	71458457	6.8567	7.4915
P34972	71458715	6.1612	6.4442
P34972	71459140	6.8125	7.0626
P34972	71459141	7.0706	7.1053
P34972	71459142	4.9289	6.0962
P34972	71459143	6.2248	6.6234
P34972	71459192	5.7662	6.2696
P34972	71459194	6.0232	6.7962
P34972	71459580	7.0888	6.7465
P34972	71459709	7.4815	7.1393
P34972	71459905	7.0506	7.7969
P34972	71459907	7.7447	7.8809
P34972	71459922	10.4949	9.2752
P34972	71460195	5.4390	6.0555
P34972	71460308	8.1367	8.1517
P34972	71460309	9.0969	8.9253
P34972	71460311	10.0458	9.2608
P34972	71460312	7.0501	7.5492
P34972	71460548	6.5768	7.2339
P34972	71460655	8.0362	8.1801
P34972	71460951	7.6021	7.5044
P34972	71460954	4.9014	5.8100
P34972	71460978	5.2317	6.2802
P34972	71461421	6.5560	6.5511
P34972	71461422	7.3565	7.2215
P34972	71462003	7.5017	7.9988
P34972	71462004	8.3565	8.5667
P34972	71462240	5.9508	6.3528
P34972	71462669	6.9957	7.4426
P34972	71462714	5.9694	6.7056
P34972	71462715	5.1091	6.3369
P34972	71463048	6.4597	6.3144
P34972	71463153	6.7595	6.5665
P34972	71463155	7.7212	7.7210
P34972	71463448	8.6383	8.6244
P34972	71463449	5.0328	5.8493
P34972	71463450	4.4334	5.3449
P34972	71539529	7.9586	7.8872
P34972	71539530	6.6676	7.0820
P34972	71539585	6.5376	7.1064
P34972	71539696	6.4202	6.9975
P34972	71539697	6.4949	7.1095
P34972	71539698	6.3098	6.8198
P34972	71539748	6.3468	6.8448
P34972	71539749	6.5229	6.8254
P34972	71559418	6.0044	6.4258
P34972	71559419	6.4559	6.6919
P34972	71559522	6.3010	6.1797
P34972	71559523	6.3010	6.3603
P34972	71559524	6.3010	6.3388
P34972	71559525	6.7696	6.4909
P34972	71559526	6.6990	6.7040
P34972	71559637	5.6021	6.2557
P34972	71559638	6.2218	6.4944
P34972	71559639	6.5686	6.3954
P34972	71559641	6.4949	6.3142
P34972	71561577	8.4437	8.4577
P34972	71562536	7.0706	7.4886
P34972	71562537	6.8601	7.3787
